filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,Metal 1,Percent 1,Metal 2,Percent 2,Hydrophobic / Hydrophilic
ABEMIF_clean,11.25251,6.80253,11.25251,1.15199,1273.12,1105.15,476.471,413.607,0.6464,0.561117,0,Yes,Cu,0.150950298,Cu,0.150950298,0
ac403674p_si_001_clean,8.50423,8.27985,8.50423,1.12072,1220.76,1089.26,0,0,0.5906,0.526983,0,No,Zn,0.089179516,Zn,0.089179516,0
ADOBAX_charged,5.54673,3.76596,5.40967,1.63796,473.584,289.129,302.973,184.969,0.4676,0.285476,0,No,Mn,0.050100717,V,0.371648571,0
ADOBEB_charged,5.50949,3.76943,5.39841,1.63796,473.912,289.33,302.371,184.601,0.4672,0.285232,0,No,Mn,0.050100717,V,0.371648571,0
ADOBOL_charged,5.48974,3.85295,5.48822,1.71617,456.212,265.831,117.606,68.528,0.454,0.264542,0,No,V,0.370299431,Co,0.053548993,0
ADOBUR_charged,5.46006,3.86825,5.45816,1.70055,447.493,263.145,230.14,135.332,0.456,0.268148,0,Yes,V,0.373169916,Ni,0.053744519,0
ADOCAY_charged,5.42744,3.86629,5.34035,1.70055,445.108,261.743,229.886,135.183,0.4564,0.268383,0,Yes,V,0.373169916,Ni,0.053744519,0
ADOCIG_charged,5.38376,3.83937,5.38376,1.74701,444.689,254.543,241.736,138.371,0.4538,0.259758,0,Yes,V,0.363046335,Ni,0.052286505,0
ALICEE_clean,8.89229,8.87656,8.89229,1.69743,1244,732.874,0,0,0.594,0.349942,0,Yes,Cu,0.291713083,Cu,0.291713083,0
ALICII_clean,9.46461,9.44604,9.46461,1.508,1380.75,915.616,0,0,0.6294,0.417375,0,Yes,Cu,0.291713083,Cu,0.291713083,0
am301365h_si_002_clean,11.58637,3.48934,11.58637,0.907013,1494.34,1647.54,0,0,0.6382,0.703628,0,No,Zn,0.14238301,Zn,0.14238301,0
AMAFOK_clean,6.60314,5.66314,6.60314,1.49249,870.16,583.026,0,0,0.4392,0.294274,0,Yes,Cu,0.102583557,Cu,0.102583557,0
AMAFUQ_clean,6.75078,5.80845,6.73622,1.48103,921.285,622.056,0,0,0.4398,0.296955,0,Yes,Cu,0.102583557,Cu,0.102583557,0
AMAGAX_clean,6.93247,6.0951,6.93247,1.45916,960.382,658.174,0,0,0.4598,0.315113,0,Yes,Cu,0.102583557,Cu,0.102583557,0
AMEJIM_charged,7.39023,3.15795,6.9556,1.25739,0,0,915.403,728.018,0.5066,0.402898,0,Yes,Fe,0.037674026,Cu,0.257215542,0
AMIKOX_clean,3.46941,2.69518,3.46727,1.4673,0,0,15.7447,10.7304,0.4072,0.277517,0,No,Cd,0.102611334,Cd,0.102611334,0
AMUCOB_clean,4.03891,3.31743,4.03891,1.59335,139.729,87.695,0,0,0.3372,0.21163,0,No,Ca,0.117753868,Ca,0.117753868,0
ATIBAG_clean,4.88713,3.88543,4.88713,1.64828,882.041,535.129,0,0,0.4606,0.279443,0,No,Mn,0.189478062,Mn,0.189478062,0
ATIBOU_clean,4.75824,3.95303,4.75824,1.66268,883.495,531.369,0,0,0.4562,0.274376,0,No,Mn,0.189478062,Mn,0.189478062,0
ATIBOU01_clean,5.12784,4.01813,5.11026,1.59271,1003.99,630.367,0,0,0.4816,0.302377,0,No,Mn,0.189478062,Mn,0.189478062,0
ATIBUA_clean,4.92972,3.79229,4.92858,1.6758,825.852,492.811,0,0,0.4524,0.269961,0,No,Mn,0.189478062,Mn,0.189478062,0
ATICAH_clean,5.2478,3.97372,5.19698,1.59515,971.718,609.171,0,0,0.4788,0.30016,0,No,Mn,0.189478062,Mn,0.189478062,0
ATICEL_clean,4.9438,3.91943,4.9438,1.60993,940.703,584.311,0,0,0.4708,0.292434,0,No,Mn,0.189478062,Mn,0.189478062,0
AVEMOE_clean,3.54418,2.93434,3.54418,2.16979,0,0,87.8659,40.4952,0.4298,0.198084,0,Yes,Ag,0.277373037,Ag,0.277373037,0
AVEROJ_clean,7.02712,6.81539,7.02712,1.69759,1573.72,927.034,0,0,0.5918,0.348612,0,No,Cd,0.260310388,Cd,0.260310388,0
AVOSIO_charged,10.84161,9.61852,10.84161,1.06031,1178.11,1111.1,0,0,0.5728,0.540219,0,Yes,Ag,323.6046,Ag,323.6046,0
BARZAW_clean,7.73837,2.55685,7.73837,1.4812,0,0,474.604,320.418,0.3868,0.26114,0,Yes,Zn,0.091145325,Zn,0.091145325,0
BARZIE_clean,7.74818,2.59314,7.74818,1.44336,0,0,484.289,335.528,0.3822,0.264798,0,No,Co,0.083661728,Co,0.083661728,0
BARZOK_clean,7.65896,2.7399,7.6464,1.45609,0,0,478.144,328.376,0.3942,0.270726,0,No,Cu,0.089043898,Cu,0.089043898,0
BEPMAM_clean,10.35764,10.23297,10.35764,0.893987,1370.16,1532.64,0,0,0.63,0.704708,0,Yes,Zn,0.133658245,Zn,0.133658245,0
BEPMEQ_clean,10.23749,10.11334,10.23749,1.01266,1131.28,1117.13,0,0,0.6084,0.600792,0,No,Zn,0.116737909,Zn,0.116737909,0
BEPMIU_clean,10.07029,9.95473,10.07029,1.02149,1143.41,1119.35,0,0,0.6036,0.590899,0,No,Zn,0.116737909,Zn,0.116737909,0
BEPNIV_clean,10.32219,10.19883,10.32219,0.893387,1335.35,1494.71,0,0,0.6494,0.726897,0,Yes,Zn,0.13421138,Zn,0.13421138,0
BEPNOB_clean,10.36311,10.23127,10.36311,0.890303,1334.01,1498.37,0,0,0.6478,0.727618,0,Yes,Zn,0.13421138,Zn,0.13421138,0
BEPNUH_clean,10.32563,10.2098,10.32563,1.16569,1103.61,946.742,0,0,0.6056,0.519521,0,No,Zn,0.100744877,Zn,0.100744877,0
BEPPAP_clean,9.9082,9.78954,9.90791,1.03173,1157.48,1121.89,0,0,0.5902,0.57205,0,No,Zn,0.116737909,Zn,0.116737909,0
BEPPIX_clean,9.77409,9.63706,9.77409,0.990438,1290.67,1303.13,0,0,0.592,0.597716,0,Yes,Zn,0.11990478,Zn,0.11990478,0
BEQFEK_clean,10.54574,10.45121,10.54574,1.07568,744.736,692.34,42.6704,39.6684,0.5316,0.4942,0,Yes,Co,0.08829877,Co,0.08829877,0
BIMDOR_charged,9.55327,8.36638,9.55327,1.61567,1049.28,649.439,0,0,0.5078,0.314297,0,Yes,Zn,0.153888815,Zn,0.153888815,0
BUSGIG_clean,3.66162,3.28712,3.64153,2.2113,0,0,92.1728,41.6826,0.3462,0.156559,0,Yes,Dy,0.291077794,Cu,0.113826643,0
BUSGOM_clean,3.72213,3.32278,3.72213,2.12051,125.848,59.3477,0,0,0.3518,0.165903,0,Yes,Sm,0.275319063,Cu,0.116356911,0
BUSMUY_clean,7.33953,5.89637,7.33953,1.15869,889.646,767.801,0,0,0.5118,0.441704,0,No,Co,0.058535714,Co,0.058535714,0
BUSNAF_clean,7.07895,5.43293,7.07895,1.23597,749.429,606.348,0,0,0.4656,0.376708,0,No,Co,0.055445746,Co,0.055445746,0
BUVWOF02_clean,7.02744,5.38791,7.02744,1.22872,811.616,660.538,0,0,0.4574,0.372258,0,No,Fe,0.055810732,Fe,0.055810732,0
BUVXOG_clean,6.82532,5.20998,6.82532,1.26745,776.672,612.785,0,0,0.469,0.370036,0,No,Fe,0.055810732,Fe,0.055810732,0
BUVXOG01_clean,7.07915,5.43032,7.07915,1.22578,806.407,657.875,0,0,0.4748,0.387346,0,No,Fe,0.055810732,Fe,0.055810732,0
CABQEB_clean,3.76405,2.70603,3.75456,1.6391,0,0,159.771,97.4753,0.4366,0.266366,0,No,Co,0.18392897,Co,0.18392897,0
CADPII_clean,5.83331,5.05627,5.83331,2.03698,286.725,140.76,0,0,0.351,0.172314,0,Yes,Zn,0.175804201,Zn,0.175804201,0
CAYBAH_clean,5.32479,4.06579,5.06568,1.49428,1000.86,669.795,0,0,0.5026,0.33635,0,No,Cu,0.159132342,Cu,0.159132342,0
CAYBAH01_clean,5.44423,3.89177,5.44423,1.49968,743.818,495.985,0,0,0.4788,0.319268,0,No,Cu,0.159132342,Cu,0.159132342,0
CEGDUO_clean,4.82541,3.97638,4.82307,1.91831,724.949,377.909,0,0,0.4724,0.246258,0,Yes,Ag,0.285416651,Ag,0.285416651,0
CEGFAW_clean,4.76954,3.53933,4.76954,1.84478,851.951,461.818,0,0,0.4894,0.265289,0,Yes,Ag,0.285416651,Ag,0.285416651,0
CEHWOD_clean,3.34215,2.46178,3.34215,1.63561,0,0,0,0,0.4412,0.269746,0,Yes,Ni,0.135092324,Ni,0.135092324,0
CEHZAR_clean,2.9344,2.47894,2.9344,2.66997,0,0,0,0,0.366,0.13708,0,No,Cd,0.157732416,Cd,0.157732416,0
CEHZAR01_clean,2.93605,2.46944,2.93605,2.68508,0,0,0,0,0.355,0.132212,0,No,Cd,0.156845072,Cd,0.156845072,0
CEJBEA_clean,7.33038,5.85474,7.33038,1.57516,776.239,492.799,0,0,0.4492,0.285177,0,No,Dy,0.139557013,Dy,0.139557013,0
CESYEF_clean,3.28814,2.88315,3.28814,2.2285,0,0,0,0,0.3564,0.159928,0,Yes,Ag,0.234525454,Ag,0.234525454,0
CESYEF01_clean,3.18076,2.7668,3.18076,2.28452,0,0,0,0,0.3324,0.145501,0,Yes,Ag,0.234525454,Ag,0.234525454,0
cg300302n_si_004_clean,4.26728,3.40774,4.26728,1.22723,425.532,346.741,0,0,0.4466,0.363908,0,No,Co,0.061463884,Co,0.061463884,0
cg501560z_si_002_clean,9.02632,7.52711,9.02632,0.738263,2435.69,3299.23,0,0,0.7636,1.03432,0,No,Mn,0.148085713,Cr,0.140155692,0
CILDAD_clean,3.07453,2.50478,3.07453,2.20473,0,0,0,0,0.314,0.142421,0,Yes,Nd,0.267108879,Cu,0.117675163,0
CIQYUX_clean,3.59028,2.60872,3.57971,1.65981,0,0,43.865,26.4276,0.433,0.260873,0,No,Co,0.18392897,Co,0.18392897,0
cm071462f-file004_clean,6.42322,5.39187,6.42322,1.55223,1810.57,1166.43,0,0,0.6266,0.403676,0,No,Zn,0.181459779,Zn,0.181459779,0
cm501138g_si_002_clean,13.2781,6.68961,13.2781,0.886331,2090.67,2358.79,0,0,0.7192,0.811435,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_005_clean,13.193,6.5701,13.193,0.888496,2142.98,2411.92,0,0,0.7196,0.809908,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_006_clean,13.20287,6.64275,13.20287,0.881027,2105.19,2389.47,0,0,0.7198,0.817001,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_008_clean,13.18132,6.60546,13.18132,0.885001,2136.53,2414.16,0,0,0.72,0.813558,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_009_clean,13.19195,6.68183,13.19195,0.878773,2116.69,2408.69,0,0,0.7208,0.820234,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_010_clean,13.19966,6.69993,13.19966,0.880672,2105.24,2390.49,0,0,0.7198,0.81733,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_011_clean,13.25601,6.66924,13.25601,0.875822,2120.67,2421.34,0,0,0.7216,0.823911,0,Yes,Cu,0.157585406,Cu,0.157585406,0
cm501138g_si_012_clean,13.22876,6.69209,13.22876,0.883303,2102.85,2380.67,0,0,0.72,0.815122,0,Yes,Cu,0.157585406,Cu,0.157585406,0
CUIMDZ01_clean_h,4.5789,3.79593,4.57845,1.66764,167.634,100.522,0,0,0.381,0.228466,0,Yes,Cu,0.160722957,Cu,0.160722957,0
CUMDIY_clean,5.05781,4.25829,5.05781,2.01174,699.865,347.89,0,0,0.3956,0.196645,0,No,La,0.16938411,La,0.16938411,0
CUNFOH_clean,9.05758,5.6508,9.05758,1.63668,1779.69,1087.38,0,0,0.6298,0.384804,0,Yes,Cu,0.182027306,Cu,0.182027306,0
CUNFOH01_clean,8.64942,5.76711,8.00067,1.65261,1750.49,1059.23,0,0,0.639,0.38666,0,Yes,Cu,0.181503231,Cu,0.181503231,0
CURBOH_clean,9.52504,4.72038,9.52504,1.26402,1793.73,1419.06,0,0,0.654,0.517396,0,No,Zn,0.061981794,Zn,0.061981794,0
DENKOX_clean,2.98557,2.43384,2.95952,1.38639,0,0,0,0,0.3816,0.275248,0,No,Co,0.078306507,Co,0.078306507,0
DEYCAN_clean,4.56325,3.83897,4.56325,1.68779,175.998,104.277,0,0,0.3392,0.200973,0,No,Mn,0.090616153,Mn,0.090616153,0
DEYNIG_clean,4.67091,3.76726,4.63755,2.4194,389.97,161.184,0,0,0.4246,0.175498,0,Yes,Cu,0.138017674,Cu,0.138017674,0
DITYAH_clean,3.66891,2.48435,3.47136,1.11612,0,0,21.2828,19.0687,0.4374,0.391895,0,Yes,Co,0.057599287,Co,0.057599287,0
DOHYIJ_clean,3.65608,3.118,3.65608,2.12696,0,0,75.9452,35.706,0.3504,0.164742,0,Yes,Eu,0.27744124,Cu,0.116016168,0
DOHYIJ01_clean,3.73118,3.32777,3.7182,2.12494,111.385,52.4183,0,0,0.3552,0.167158,0,Yes,Eu,0.27744124,Cu,0.116016168,0
DOLXOR_clean,6.62226,5.36537,6.62226,1.08651,2583.31,2377.63,0,0,0.7438,0.684577,0,Yes,Cu,0.335272815,Cu,0.335272815,0
DOLXOR01_clean,6.62435,5.36027,6.62435,1.08308,2578.79,2380.98,0,0,0.7368,0.68028,0,Yes,Cu,0.335272815,Cu,0.335272815,0
DOLXOR02_clean,6.63462,5.37244,6.6246,1.07895,2591.9,2402.25,0,0,0.7454,0.690858,0,Yes,Cu,0.335272815,Cu,0.335272815,0
DOTSOV01_clean,13.26301,6.69713,13.26301,0.887291,2080.65,2344.95,0,0,0.7188,0.810107,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV02_clean,13.26432,6.68959,13.26235,0.887319,2082.75,2347.24,0,0,0.7188,0.810081,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV03_clean,13.26597,6.68839,13.26597,0.887047,2080.84,2345.8,0,0,0.7188,0.810329,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV04_clean,13.26738,6.6883,13.26738,0.886875,2082.58,2348.22,0,0,0.7186,0.810261,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV05_clean,13.26959,6.68848,13.26959,0.886631,2081.91,2348.11,0,0,0.7182,0.810032,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV06_clean,13.27192,6.68626,13.27192,0.886431,2082.73,2349.57,0,0,0.7186,0.810667,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV07_clean,13.27327,6.68664,13.27327,0.886331,2083.16,2350.32,0,0,0.7186,0.810758,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV08_clean,13.2756,6.68216,13.2756,0.885944,2081.79,2349.8,0,0,0.7186,0.811112,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV09_clean,13.27641,6.68243,13.27641,0.885873,2083.08,2351.45,0,0,0.7184,0.810952,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV10_clean,13.27765,6.68148,13.27765,0.88573,2081.9,2350.49,0,0,0.7186,0.811308,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV11_clean,13.27934,6.68059,13.27934,0.885573,2084.1,2353.4,0,0,0.7188,0.811678,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV12_clean,13.28234,6.68348,13.28234,0.885201,2082.01,2352.02,0,0,0.7184,0.811567,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV13_clean,13.28366,6.68259,13.28366,0.885044,2082.7,2353.22,0,0,0.7184,0.811711,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV14_clean,13.28208,6.68183,13.28208,0.885244,2082.7,2352.69,0,0,0.7184,0.811528,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV15_clean,13.28159,6.68348,13.28159,0.885201,2081.45,2351.39,0,0,0.7186,0.811793,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV16_clean,13.28131,6.68502,13.28131,0.885187,2082.05,2352.1,0,0,0.7186,0.811806,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV17_clean,13.27857,6.68675,13.27857,0.885515,2082.69,2351.95,0,0,0.7188,0.811731,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV18_clean,13.27736,6.68377,13.27736,0.885716,2082.13,2350.79,0,0,0.7188,0.811547,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV19_clean,13.27534,6.68868,13.27534,0.885987,2082.48,2350.47,0,0,0.7186,0.811073,0,Yes,Cu,0.157585406,Cu,0.157585406,0
DOTSOV20_clean,13.27345,6.68961,13.27345,0.886116,2083.1,2350.82,0,0,0.7194,0.811857,0,Yes,Cu,0.157585406,Cu,0.157585406,0
